Date,Close,Open,High,Low,Volume,Change_pct,Ty_gia_ngoai_te,EMA20,EMA50,SMA20,SMA50,BB_Middle,BB_Upper,BB_Lower,BB_Width,RSI,MACD,Signal
2019-11-19,1008.35,1002.89,1008.35,1001.35,232360.0,0.54,"23,200.0",1008.5316392622749,999.4833390581708,1009.2625,997.4128,1009.2625,1032.9695106218953,985.5554893781048,0.04697887937359265,56.34785568413888,4.509010845968874,6.27572483035478
2019-11-20,1000.56,1009.21,1009.21,1000.56,210310.0,-0.77,"23,199.0",1007.7724355230106,999.5255610558896,1009.9010000000001,998.0378,1009.9010000000001,1031.7912419018471,988.0107580981529,0.043351262949233846,51.349255583126464,3.3479585019661044,5.690171564677046
2019-11-21,987.89,999.37,999.63,987.89,215010.0,-1.27,"23,193.0",1005.8788702351048,999.069264543894,1009.6155000000001,998.2742,1009.6155000000001,1032.526077171055,986.7049228289452,0.04538475720916509,27.06194104007959,1.3894364831381836,4.830024548369273
2019-11-22,977.78,992.73,993.7,971.03,230360.0,-1.02,"23,195.0",1003.202787355571,998.2343914245256,1008.676,998.0853999999999,1008.676,1035.1092720159418,982.2427279840582,0.05241181908946338,14.925373134328623,-0.9673478505092135,3.6705500685935766
2019-11-25,976.35,977.85,979.6,971.24,189320.0,-0.15,"23,197.0",1000.6453790359927,997.3761799961128,1007.6695000000002,997.8152,1007.6695000000002,1037.387036538042,977.9519634619585,0.058982705218410814,12.015197087225275,-2.9168814697428616,2.3530637609262888
2019-11-26,976.79,976.35,981.96,976.35,192500.0,0.05,"23,190.0",998.373438175422,996.5688788197946,1006.7154999999999,997.4162,1006.7154999999999,1039.130538403987,974.3004615960127,0.064397614626947,11.83375634517769,-4.375953319914515,1.0072603447581279
2019-11-27,978.17,978.98,982.76,978.17,197960.0,0.14,"23,200.0",996.4493012063342,995.8473541601949,1005.5795,997.0765999999999,1005.5795,1040.3602844558395,970.7987155441607,0.06917560363121843,13.912496065470606,-5.359146896887637,-0.26602110357102515
2019-11-28,970.39,977.66,979.17,967.68,191260.0,-0.8,"23,200.0",993.9674629962071,994.8490265460696,1004.158,996.5423999999999,1004.158,1042.266669879637,966.0493301203629,0.07590174032301099,12.668386357122415,-6.6890091364319915,-1.5506187101432185
2019-11-29,970.75,971.1,972.89,968.03,167270.0,0.04,"23,179.0",991.7562760441874,993.9039666815179,1001.9159999999999,996.1501999999999,1001.9159999999999,1042.3951264727289,961.4368735272709,0.08080343356674408,14.285714285714334,-7.625978023409061,-2.7656905727963874
2019-12-02,959.31,971.42,972.91,958.3,211000.0,-1.18,"23,175.0",988.6661545161695,992.5473405371447,998.76,995.6214,998.76,1042.2363064329052,955.2836935670948,0.08706056797009327,10.261244276865057,-9.185757316357922,-4.049703921508694
2019-12-03,953.43,957.4,960.82,950.96,264940.0,-0.61,"23,170.0",985.3103302765344,991.0133271827468,995.2145,994.9274,995.2145,1041.3891339454392,949.039866054561,0.09279333037338,10.217216411906676,-10.77218545395192,-5.39420022799734
2019-12-04,965.9,952.51,965.9,950.13,210100.0,1.31,"23,170.0",983.461727393055,990.0284908226391,992.2639999999999,994.4993999999999,992.2639999999999,1037.9882722136615,946.5397277863384,0.09216150583647408,23.20397320397322,-10.897595699030376,-6.494879322203947
2019-12-05,963.27,969.0,969.53,962.16,194540.0,-0.27,,981.5387057365735,988.9791382413591,989.226,993.9498,989.226,1034.1302313795131,944.3217686204869,0.0907865975611501,23.107890499194866,-11.081463034074545,-7.412196064578067
2019-12-06,963.56,962.38,965.41,960.99,171820.0,0.03,"23,175.0",979.8264480473761,987.9823092907176,986.2795,993.2642,986.2795,1029.7026689187096,942.8563310812904,0.08805448946005594,25.44001997253774,-11.076100256299128,-8.144976902922279
2019-12-09,966.06,963.91,967.57,962.59,273260.0,0.26,"23,170.0",978.5153577571498,987.12261088716,983.7449999999999,992.6542000000002,983.7449999999999,1025.567603055181,941.9223969448187,0.08502732528283481,22.599455747051906,-10.746245085605551,-8.665230539458934
2019-12-10,960.3,965.92,966.58,955.14,242730.0,-0.6,"23,170.0",976.7805617802783,986.070743793546,980.8435,991.8684,980.8435,1020.5623536829833,941.1246463170166,0.08098917652608864,23.21000798509445,-10.82483439534019,-9.097151310635185
2019-12-11,961.78,960.59,961.78,954.56,216480.0,0.15,"23,175.0",975.3519368488231,985.1181656055638,978.2940000000001,991.2801999999999,978.2940000000001,1015.8724274060443,940.7155725939559,0.07682440535471784,29.585613760750547,-10.64498460216555,-9.406717968941258
2019-12-12,968.17,963.39,968.39,962.72,218750.0,0.66,"23,169.0",974.667942863221,984.4535316602477,976.0875,990.8502000000001,976.0875,1010.2892881187795,941.8857118812205,0.07007934866244987,42.02224804914492,-9.87302268896974,-9.499978912946954
2019-12-13,966.18,969.43,971.84,965.93,219160.0,-0.21,"23,173.0",973.859567352438,983.736922575532,973.8949999999999,990.422,973.8949999999999,1004.3522006868623,943.4377993131375,0.06254719592330261,41.635137358118044,-9.314442583885011,-9.462871647134566
2019-12-16,961.47,966.0,966.0,960.39,278440.0,-0.49,"23,176.0",972.6796085569678,982.8637099255112,971.823,989.9895999999999,971.823,999.4785574313327,944.1674425686673,0.05691480327453185,38.22625268982481,-9.146387600312892,-9.399574837770231
2019-12-17,954.03,962.49,962.79,954.03,280850.0,-0.77,"23,176.0",970.9034553610661,981.7329762029422,969.107,989.3057999999999,969.107,991.900248400069,946.3137515999309,0.04703969406901209,33.02868391451071,-9.503992526570414,-9.420458375530268
2019-12-18,951.13,951.52,954.18,949.86,323410.0,-0.3,"23,173.0",969.0202691362026,980.5328594891013,966.6355,988.5718,966.6355,985.4391552716394,947.8318447283606,0.03890536871786604,35.46195652173914,-9.90719875054333,-9.51780645053288
2019-12-19,952.26,950.61,955.85,946.74,222470.0,0.12,"23,169.0",967.4240530279928,979.4241199012935,964.8539999999999,987.8694,964.8539999999999,981.8426604904238,947.8653395095761,0.03521498691081522,36.20355170870018,-10.020056062766912,-9.618256372979687
2019-12-20,956.41,953.55,957.52,952.71,243330.0,0.44,"23,175.0",966.3750955967555,978.5216053953604,963.7855,987.1608,963.7855,980.0225926551055,947.5484073448944,0.03369441157831402,47.57200267916948,-9.663234229748014,-9.627251944333352
2019-12-23,959.43,959.55,960.71,958.07,241520.0,0.32,"23,173.0",965.7136579208741,977.7729149876993,962.9394999999998,986.4780000000001,962.9394999999998,978.1509534063183,947.7280465936814,0.031593788407928994,55.27611677805137,-9.032638956246046,-9.508329346715891
2019-12-24,958.88,959.43,959.43,953.29,229670.0,-0.06,"23,176.0",965.0628333569813,977.0320163607307,962.0440000000001,985.7946,962.0440000000001,975.8676965121102,948.22030348789,0.028738179360008755,42.18958611481975,-8.47952141767621,-9.302567760907955
2019-12-25,960.92,958.18,962.83,957.5,238320.0,0.21,"23,173.0",964.6682777991736,976.4001725818786,961.1814999999999,985.1238000000001,961.1814999999999,972.7349151249061,949.6280848750937,0.0240400280798293,47.3506200676437,-7.786799455347364,-8.999414099795837
2019-12-26,958.59,960.67,962.11,957.43,265940.0,-0.24,"23,174.0",964.0893941992523,975.7017344414128,960.5914999999999,984.4992,960.5914999999999,971.3422067574769,949.8407932425229,0.0223835142357121,44.64324207803413,-7.34119906371825,-8.66777109258032
2019-12-27,963.51,957.7,963.51,954.19,180520.0,0.51,"23,171.0",964.0342137993235,975.2236272084162,960.2295,983.9854,960.2295,969.9811065610805,950.4778934389195,0.02031099140586809,47.387830362630645,-6.515942927100355,-8.237405459484329
2019-12-30,965.03,962.89,967.52,962.47,177740.0,0.16,"23,170.0",964.1290505803404,974.8238771218117,960.5154999999999,983.6148,960.5154999999999,970.4866066268597,950.54439337314,0.02076199004984275,55.3062598160198,-5.6738654077889805,-7.72469744914526
2019-12-31,960.99,965.71,965.71,958.22,185240.0,-0.42,"23,171.0",963.8300933822127,974.2813721366426,960.8934999999999,983.0908000000001,960.8934999999999,970.2902772188685,951.4967227811313,0.019558415618106645,49.16189263738599,-5.2717378310317144,-7.234105525522551
2020-01-02,966.67,960.26,966.67,959.67,200600.0,0.59,"23,168.0",964.1005606791448,973.9828869548135,960.932,982.6684,960.932,970.4210021657204,951.4429978342796,0.01974958096040182,48.384317104696244,-4.443498415270028,-6.675984103472047
2020-01-03,965.14,968.72,970.88,965.14,174130.0,-0.16,"23,171.0",964.1995549001787,973.6361070742325,961.0255,982.0992,961.0255,970.6474233768237,951.4035766231763,0.020024283178383305,48.86858137510882,-3.8660060135731555,-6.113988485492269
2020-01-06,955.79,962.79,963.2,955.59,187200.0,-0.97,"23,176.0",963.3986449096855,972.9362597379882,960.637,981.2835999999999,960.637,970.4535254865133,950.8204745134866,0.020437533608456352,44.387351778656026,-4.115366598983655,-5.714264108190546
2020-01-07,958.88,955.79,959.46,953.19,181630.0,0.32,"23,175.0",962.9682977754297,972.3850338659103,960.278,980.5316,960.278,969.7795823610709,950.7764176389292,0.019789232620284664,55.243243243243306,-4.017340087849675,-5.374879304122373
2020-01-08,948.98,954.13,955.84,945.28,319170.0,-1.03,"23,175.0",961.6360789396745,971.4671894005805,959.7120000000001,979.5937999999999,959.7120000000001,970.4732122187445,948.9507877812557,0.02242591989835365,47.981220657277,-4.684500626558361,-5.23680356860957
2020-01-09,960.15,953.86,960.73,952.16,166150.0,1.18,"23,173.0",961.4945476120864,971.0233780515382,959.6304999999999,978.779,959.6304999999999,970.3503772084488,948.910622791551,0.022341676735887214,56.23321219781959,-4.26276599874825,-5.041996054637306
2020-01-10,968.54,961.17,969.71,961.17,222160.0,0.87,"23,176.0",962.1655430776019,970.9259906769681,959.649,978.1734,959.649,970.4320195944712,948.8659804055288,0.022472840787561225,58.981193543610296,-3.21448085161785,-4.676493014033415
2020-01-13,965.84,966.89,968.63,964.79,147150.0,-0.28,"23,173.0",962.5154913559255,970.7265400621851,959.632,977.1784000000001,959.632,970.3726548852583,948.8913451147416,0.022384945239963493,54.768635619699545,-2.5719271796313024,-4.255579847152993
2020-01-14,967.0,966.26,968.85,965.76,190350.0,0.12,"23,175.0",962.9425874172659,970.5804012362171,959.9084999999999,976.0698000000001,959.9084999999999,971.1226644922372,948.6943355077626,0.023365069675364423,55.98643468003542,-1.9466566140620216,-3.793795200534799
2020-01-15,967.56,967.69,967.69,964.84,150040.0,0.06,"23,170.0",963.3823409965739,970.4619541289144,960.585,974.9342,960.585,971.9375670640237,949.2324329359764,0.023636777721958335,55.004522158577046,-1.3899157821878134,-3.313019316865402
2020-01-16,974.31,967.2,974.7,967.17,201250.0,0.7,"23,171.0",964.4230704254717,970.6128578885649,961.7439999999999,973.9222,961.7439999999999,973.7466021738262,949.7413978261736,0.024960077055487303,61.1079706048615,-0.3994217881873965,-2.730299811129801
2020-01-17,978.96,976.28,980.02,973.79,164140.0,0.48,"23,170.0",965.8075399087602,970.9401967948958,963.0790000000001,973.0207999999999,963.0790000000001,976.4961655958824,949.6618344041177,0.02786306335385228,60.95900127677692,0.7520982559801723,-2.0338201977078065
2020-01-20,978.63,978.23,979.85,975.93,148800.0,-0.03,"23,169.0",967.0287265841164,971.2417577048999,964.1899999999999,972.1436,964.1899999999999,978.8995972965718,949.4804027034281,0.030511822973836724,59.812409812409854,1.6193906181517832,-1.3031780345358885
2020-01-21,986.37,978.82,986.37,978.82,157670.0,0.79,"23,170.0",968.8707526237245,971.8350221086292,965.537,971.536,965.537,983.0735772329821,948.000422767018,0.036325023759798,67.38356164383563,2.8978744846034488,-0.4629675307080212
2020-01-22,991.46,986.52,991.46,983.92,152350.0,0.52,"23,169.0",971.022109516703,972.6046290847614,967.1659999999999,970.9985999999999,967.1659999999999,987.8663090746288,946.4656909253711,0.04280611409960416,67.11780140864528,4.272551308922175,0.484136237218018
2020-01-30,959.58,975.15,977.72,954.0,198510.0,-3.22,"23,182.0",969.9323848008266,972.0938593167316,967.0989999999999,969.9348,967.0989999999999,987.8928927267727,946.3051072732271,0.04300261447229872,47.29466718567539,2.7577533643406014,0.9388596626425347
2020-01-31,936.62,959.58,960.96,936.62,253950.0,-2.39,"23,222.0",966.7597767245575,970.7027275788206,966.0005000000001,968.4212,966.0005000000001,990.6507511783066,941.3502488216936,0.0510356903092834,41.763341067285396,-0.29204848243216475,0.692678033627595
2020-02-03,928.14,916.6,930.37,891.85,275520.0,-0.91,"23,250.0",963.0817027507901,969.0336010071021,964.232,966.7833999999999,964.232,994.1474201391355,934.3165798608644,0.06205025375456438,37.37680683311432,-3.3546334224116663,-0.11678425758025734
2020-02-04,929.09,929.42,934.91,919.33,197690.0,0.1,"23,230.0",959.8443977269053,967.4671852813335,962.4350000000001,965.307,962.4350000000001,996.2165518012572,928.6534481987429,0.07020017310521154,41.18429217267973,-5.6400816412284485,-1.2214437343098956
2020-02-05,925.91,934.75,936.33,921.89,197380.0,-0.34,"23,220.0",956.6125503243429,965.837491740889,960.6809999999999,963.6582000000001,960.6809999999999,998.2130920363808,923.1489079636191,0.07813643037882678,33.66723907651213,-7.620075754076652,-2.5011701382632467
2020-02-06,938.54,926.66,938.54,925.21,223670.0,1.36,"23,221.0",954.891355055358,964.7670018686973,959.2745000000001,962.4177999999999,959.2745000000001,997.9524308622539,920.5965691377463,0.0806399646029448,36.24610306253441,-8.076993355264449,-3.616334781663487
2020-02-07,940.75,938.61,943.48,935.94,194170.0,0.24,"23,230.0",953.5445593358,963.8251586581601,958.0550000000001,961.475,958.0550000000001,997.4849525474044,918.6250474525957,0.08231250303459478,38.44524270056186,-8.16663542622075,-4.52639491057494
2020-02-10,930.73,934.38,935.87,926.61,153970.0,-1.07,"23,258.0",951.371744160962,962.5273092990167,956.802,960.534,956.802,998.084214138856,915.519785861144,0.08629207325832519,34.55675721706554,-8.943116986927407,-5.409739325845433
2020-02-11,934.67,930.73,936.04,930.73,179350.0,0.42,"23,240.0",949.781101859918,961.4348657970944,955.5914999999999,959.7004000000001,955.5914999999999,998.0210127053906,913.1619872946092,0.08880261640123573,36.387716248654954,-9.135253628655846,-6.1548421864075165
2020-02-12,937.68,940.72,943.11,937.34,228040.0,0.32,"23,250.0",948.6286159684971,960.5033024325024,955.0264999999999,958.9182000000001,955.0264999999999,998.1224205664474,911.9305794335525,0.09025073244867549,34.35551379516532,-8.941568619996701,-6.712187473125353
2020-02-13,938.24,937.19,939.1,934.47,177730.0,0.06,"23,239.0",947.6392239714974,959.6302317488748,953.9310000000002,958.1196000000001,953.9310000000002,997.5887868619117,910.2732131380886,0.09153237888675703,31.979111347141114,-8.643250523525921,-7.098400083205467
2020-02-14,937.45,939.28,940.65,936.47,204350.0,-0.08,"23,245.0",946.6688216884976,958.760418739115,952.3765000000001,957.4608000000001,952.3765000000001,996.058080497193,908.6949195028071,0.09173174789002658,31.84943582510583,-8.374046880723654,-7.353529442709105
2020-02-17,934.77,938.52,938.52,931.66,183250.0,-0.29,"23,228.0",945.5356005753073,957.8196180042478,950.823,956.7412,950.823,994.6980331113521,906.9479668886479,0.09228853974157562,26.194869902196018,-8.281490785870346,-7.539121711341354
2020-02-18,927.93,934.47,934.98,926.01,187760.0,-0.73,"23,239.0",943.8588767109924,956.6474761217282,948.8695,956.1136,948.8695,993.1886983942821,904.5503016057179,0.0934147391064464,21.156814673567624,-8.660240389209093,-7.763345446914903
2020-02-19,928.76,926.41,931.66,925.86,192170.0,0.09,"23,225.0",942.4208884528027,955.5538496071506,946.9295,955.6201999999998,946.9295,991.200659900587,902.658340099413,0.09350465879579634,30.513404147698566,-8.792078507047563,-7.969092058941436
2020-02-20,938.13,933.69,938.13,930.41,198340.0,1.01,"23,236.0",942.0122324096786,954.8705613872623,945.1205,955.0648000000001,945.1205,987.6014155788462,902.6395844211538,0.08989523680598649,51.15284776301724,-8.047711465387692,-7.984815940230687
2020-02-21,933.09,938.13,940.53,932.32,206750.0,-0.54,"23,242.0",941.1624959897092,954.0164217250168,942.8269999999999,954.4612,942.8269999999999,982.4738681181121,903.1801318818876,0.0841021059390795,53.988718775181326,-7.774857384709662,-7.942824229126482
2020-02-24,903.34,917.49,917.49,903.34,291880.0,-3.19,"23,247.0",937.5603535144987,952.0291110691338,939.0625,953.2568000000001,939.0625,978.6932731971838,899.4317268028162,0.08440497452977576,35.82828838745186,-9.84569982993662,-8.323399349288511
2020-02-25,909.67,893.95,909.67,893.95,221120.0,0.7,"23,270.0",934.9041293702606,950.3679694585795,935.2275,952.1289999999999,935.2275,970.1473070018833,900.3076929981166,0.07467660435965223,41.36170212765957,-10.850995764744766,-8.828918632379763
2020-02-26,895.97,901.51,903.27,894.25,142580.0,-1.51,"23,240.0",931.1961170492834,948.2347157543215,930.4530000000001,950.8424,930.4530000000001,958.4201108342867,902.4858891657135,0.06011504253151225,27.611233827705917,-12.607840206378114,-9.584702947179434
2020-02-27,898.44,892.15,899.34,889.14,163290.0,0.28,"23,240.0",928.0764868541136,946.2819818031717,927.3960000000001,949.5756,927.3960000000001,955.3237326043007,899.4682673956994,0.06022827919098351,27.80866463862374,-13.643569154023908,-10.396476188548329
2020-02-28,882.19,885.47,887.07,872.46,241890.0,-1.81,"23,240.0",923.7063452489599,943.7685707520669,924.6744999999999,947.8559999999999,924.6744999999999,958.7492497036253,890.5997502963744,0.07370106930303683,26.1027963765262,-15.595851729484025,-11.436351296735468
2020-03-02,884.43,878.43,886.45,877.31,206640.0,0.25,"23,240.0",919.9657409395351,941.441567977476,922.4889999999999,946.221,922.4889999999999,960.9522499379058,884.0257500620941,0.08339015411111864,24.844782695774057,-16.768997887129444,-12.502880614814265
